index,Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Count,Global_Sales
4917,2013.0,0.2,0.12,0.0,0.06,79.0,7.0,45.0,0.39
3499,2012.0,0.24,0.23,0.0,0.1,89.0,20.0,296.0,0.57
3303,2009.0,0.22,0.22,0.08,0.09,70.0,45.0,51.0,0.61
11951,2007.0,0.07,0.0,0.0,0.01,46.0,22.0,21.0,0.07
4575,2001.0,0.23,0.16,0.0,0.03,69.0,8.0,10.0,0.42
1721,2012.0,0.48,0.24,0.36,0.1,52.0,36.0,222.0,1.17
10190,2008.0,0.1,0.0,0.0,0.01,70.0,7.0,6.0,0.11
3942,2008.0,0.45,0.01,0.0,0.04,88.0,41.0,61.0,0.5
6436,2010.0,0.25,0.0,0.0,0.02,87.0,4.0,9.0,0.26
14140,2007.0,0.0,0.03,0.0,0.01,89.0,44.0,301.0,0.04
993,2009.0,1.07,0.44,0.01,0.24,84.0,58.0,47.0,1.76
9752,2010.0,0.1,0.01,0.0,0.01,46.0,21.0,8.0,0.12
5896,2007.0,0.15,0.06,0.06,0.02,60.0,42.0,22.0,0.3
5120,2016.0,0.03,0.28,0.0,0.05,85.0,50.0,1290.0,0.37
159,2009.0,2.54,1.93,0.21,0.86,91.0,70.0,1202.0,5.55
1078,2010.0,0.98,0.52,0.0,0.17,90.0,70.0,2280.0,1.68
6057,2015.0,0.11,0.08,0.06,0.04,80.0,43.0,173.0,0.29
842,2005.0,1.82,0.04,0.01,0.16,89.0,65.0,307.0,2.03
644,2008.0,1.56,0.6,0.02,0.23,82.0,66.0,176.0,2.42
3797,2001.0,0.26,0.2,0.0,0.07,69.0,24.0,22.0,0.53
3865,2008.0,0.18,0.08,0.22,0.04,58.0,18.0,22.0,0.52
238,2004.0,4.18,0.26,0.01,0.08,91.0,30.0,78.0,4.53
4025,2013.0,0.24,0.14,0.07,0.03,59.0,34.0,144.0,0.49
4438,2012.0,0.0,0.28,0.05,0.11,57.0,9.0,89.0,0.44
6893,2003.0,0.12,0.09,0.0,0.03,46.0,21.0,14.0,0.24
12348,2004.0,0.03,0.02,0.0,0.01,70.0,15.0,12.0,0.06
2420,2001.0,0.48,0.33,0.0,0.06,53.0,4.0,4.0,0.86
6942,2006.0,0.22,0.0,0.0,0.02,62.0,18.0,6.0,0.23
3967,2012.0,0.22,0.07,0.18,0.02,78.0,60.0,113.0,0.5
1990,2003.0,0.44,0.12,0.45,0.03,74.0,22.0,39.0,1.04
5459,2006.0,0.14,0.12,0.0,0.08,65.0,46.0,28.0,0.33
13690,2013.0,0.02,0.01,0.0,0.01,13.0,4.0,218.0,0.04
2378,2001.0,0.49,0.33,0.0,0.06,48.0,4.0,16.0,0.87
15905,2010.0,0.0,0.01,0.0,0.0,57.0,22.0,67.0,0.02
81,2012.0,1.06,5.01,0.13,1.97,88.0,37.0,348.0,8.16
1615,2016.0,1.08,0.02,0.0,0.13,83.0,30.0,39.0,1.23
11420,2016.0,0.07,0.0,0.0,0.02,77.0,22.0,55.0,0.08
4034,2005.0,0.12,0.1,0.24,0.03,77.0,38.0,53.0,0.49
3343,2001.0,0.29,0.23,0.0,0.08,63.0,10.0,8.0,0.6
7529,2011.0,0.09,0.09,0.0,0.03,74.0,34.0,596.0,0.2
8241,2011.0,0.08,0.08,0.0,0.02,72.0,37.0,399.0,0.17
8602,2012.0,0.0,0.13,0.0,0.02,73.0,12.0,48.0,0.16
9749,2011.0,0.11,0.0,0.0,0.01,66.0,5.0,8.0,0.12
6869,2006.0,0.15,0.0,0.07,0.01,53.0,29.0,15.0,0.24
8231,2002.0,0.08,0.07,0.0,0.02,73.0,15.0,10.0,0.17
1694,2015.0,0.85,0.23,0.0,0.12,89.0,11.0,393.0,1.19
3901,2010.0,0.25,0.21,0.0,0.05,69.0,18.0,13.0,0.51
5749,2013.0,0.18,0.1,0.0,0.03,65.0,5.0,7.0,0.31
3641,2011.0,0.15,0.11,0.25,0.05,76.0,55.0,77.0,0.55
14270,2008.0,0.0,0.03,0.0,0.01,77.0,12.0,97.0,0.03
8984,2002.0,0.11,0.03,0.0,0.0,80.0,10.0,4.0,0.15
6082,2013.0,0.17,0.09,0.0,0.03,86.0,5.0,207.0,0.29
9887,2005.0,0.09,0.03,0.0,0.0,88.0,54.0,71.0,0.12
6691,2013.0,0.08,0.13,0.0,0.04,69.0,22.0,79.0,0.25
6957,2003.0,0.18,0.05,0.0,0.01,85.0,14.0,15.0,0.23
11905,2006.0,0.04,0.03,0.0,0.01,63.0,23.0,7.0,0.07
14709,2016.0,0.0,0.02,0.0,0.01,73.0,16.0,12.0,0.03
6991,2005.0,0.17,0.05,0.0,0.01,84.0,47.0,22.0,0.23
13550,2016.0,0.02,0.02,0.0,0.01,66.0,39.0,31.0,0.04
13386,2009.0,0.0,0.04,0.0,0.01,72.0,14.0,59.0,0.05
6861,2005.0,0.17,0.06,0.0,0.0,64.0,7.0,5.0,0.24
9785,2005.0,0.11,0.0,0.0,0.01,59.0,30.0,17.0,0.12
9158,2008.0,0.1,0.02,0.0,0.01,54.0,8.0,7.0,0.14
2957,2008.0,0.31,0.3,0.0,0.07,50.0,12.0,4.0,0.69
2073,2002.0,0.13,0.1,0.74,0.03,72.0,16.0,54.0,1.0
10910,2007.0,0.07,0.01,0.0,0.01,58.0,15.0,8.0,0.09
846,2011.0,1.47,0.39,0.0,0.16,70.0,34.0,17.0,2.02
8127,2004.0,0.14,0.04,0.0,0.01,76.0,43.0,26.0,0.18
14989,2009.0,0.0,0.02,0.0,0.0,74.0,31.0,46.0,0.03
10241,2011.0,0.07,0.03,0.0,0.01,53.0,61.0,73.0,0.11
13761,2012.0,0.04,0.0,0.0,0.01,62.0,19.0,22.0,0.04
2812,2004.0,0.47,0.02,0.17,0.08,86.0,55.0,86.0,0.73
10970,2005.0,0.07,0.02,0.0,0.0,71.0,20.0,4.0,0.09
12931,2001.0,0.03,0.02,0.0,0.01,78.0,34.0,28.0,0.05
7032,2012.0,0.13,0.07,0.01,0.02,57.0,14.0,46.0,0.23
8991,2007.0,0.13,0.01,0.0,0.01,56.0,13.0,8.0,0.14
13222,2013.0,0.04,0.0,0.0,0.01,79.0,51.0,3558.0,0.05
7186,2008.0,0.2,0.0,0.0,0.02,73.0,19.0,14.0,0.22
10832,2005.0,0.07,0.02,0.0,0.0,61.0,43.0,9.0,0.09
927,2013.0,1.6,0.03,0.0,0.24,76.0,19.0,91.0,1.87
1455,2015.0,0.77,0.45,0.0,0.12,74.0,24.0,252.0,1.34
9017,2009.0,0.11,0.0,0.0,0.03,50.0,4.0,6.0,0.14
3543,2003.0,0.28,0.22,0.0,0.07,73.0,37.0,35.0,0.57
13468,2009.0,0.04,0.0,0.0,0.0,62.0,5.0,4.0,0.05
462,2012.0,1.94,0.84,0.03,0.24,93.0,74.0,3725.0,3.04
13658,2006.0,0.03,0.01,0.0,0.0,72.0,26.0,4.0,0.04
2334,2003.0,0.69,0.18,0.0,0.02,62.0,11.0,8.0,0.89
3616,1998.0,0.27,0.18,0.06,0.04,78.0,15.0,35.0,0.55
10158,2007.0,0.1,0.0,0.0,0.01,39.0,6.0,7.0,0.11
3264,2011.0,0.4,0.16,0.0,0.05,80.0,50.0,25.0,0.62
1503,2009.0,0.84,0.35,0.0,0.12,78.0,83.0,356.0,1.31
131,2004.0,2.57,1.58,2.06,0.21,76.0,28.0,222.0,6.41
10074,2004.0,0.1,0.0,0.0,0.01,28.0,17.0,26.0,0.11
15891,2008.0,0.0,0.01,0.0,0.0,52.0,22.0,38.0,0.02
202,2010.0,0.61,3.28,0.06,1.12,89.0,51.0,233.0,5.07
4969,2007.0,0.19,0.15,0.0,0.05,38.0,10.0,7.0,0.38
6622,2003.0,0.2,0.04,0.0,0.01,80.0,34.0,20.0,0.25
6099,2005.0,0.21,0.06,0.0,0.01,85.0,55.0,21.0,0.28
8939,2006.0,0.11,0.03,0.0,0.01,65.0,17.0,10.0,0.15
583,2011.0,2.31,0.14,0.01,0.16,90.0,42.0,134.0,2.62
14164,2014.0,0.0,0.03,0.0,0.0,53.0,9.0,22.0,0.03
15409,2016.0,0.0,0.02,0.0,0.0,69.0,9.0,137.0,0.02
9015,2005.0,0.07,0.06,0.0,0.02,69.0,38.0,17.0,0.14
1297,1998.0,0.29,0.19,0.89,0.1,84.0,15.0,204.0,1.46
3319,2003.0,0.5,0.02,0.0,0.08,75.0,34.0,35.0,0.61
15208,2005.0,0.0,0.02,0.0,0.0,90.0,7.0,37.0,0.02
3301,2014.0,0.26,0.21,0.05,0.1,77.0,24.0,130.0,0.61
16210,2002.0,0.0,0.01,0.0,0.0,72.0,30.0,39.0,0.01
1649,2002.0,0.59,0.46,0.01,0.15,89.0,19.0,16.0,1.22
6153,2007.0,0.26,0.0,0.0,0.02,56.0,5.0,4.0,0.28
2801,2011.0,0.36,0.29,0.02,0.06,79.0,50.0,268.0,0.73
10905,2010.0,0.04,0.04,0.01,0.01,64.0,21.0,52.0,0.09
10117,2002.0,0.08,0.03,0.0,0.0,63.0,5.0,6.0,0.11
5223,2007.0,0.3,0.03,0.0,0.03,60.0,17.0,11.0,0.36
2087,2005.0,0.76,0.2,0.0,0.03,51.0,22.0,120.0,0.99
3497,2007.0,0.29,0.22,0.0,0.06,62.0,48.0,65.0,0.57
14161,2014.0,0.0,0.03,0.0,0.0,73.0,70.0,580.0,0.03
2747,2009.0,0.38,0.25,0.0,0.11,54.0,45.0,57.0,0.74
3138,2004.0,0.54,0.02,0.0,0.09,60.0,38.0,32.0,0.64
3823,2006.0,0.17,0.0,0.33,0.02,69.0,27.0,21.0,0.52
13469,2009.0,0.01,0.03,0.0,0.01,74.0,41.0,261.0,0.05
3269,2009.0,0.2,0.34,0.0,0.07,48.0,9.0,7.0,0.61
13748,2008.0,0.01,0.02,0.0,0.01,78.0,21.0,353.0,0.04
5679,2002.0,0.15,0.12,0.0,0.04,52.0,15.0,10.0,0.32
6010,2003.0,0.21,0.08,0.0,0.01,69.0,19.0,5.0,0.29
14002,2015.0,0.0,0.03,0.0,0.01,69.0,44.0,83.0,0.04
3856,2006.0,0.46,0.01,0.0,0.04,74.0,22.0,22.0,0.52
2887,2008.0,0.5,0.14,0.0,0.07,77.0,32.0,14.0,0.71
9225,2016.0,0.03,0.07,0.01,0.02,63.0,32.0,45.0,0.14
5337,2005.0,0.17,0.13,0.0,0.04,35.0,21.0,28.0,0.35
177,2003.0,1.92,1.08,2.11,0.17,85.0,45.0,400.0,5.29
2893,2008.0,0.65,0.0,0.0,0.05,83.0,24.0,26.0,0.71
13886,2008.0,0.04,0.0,0.0,0.0,50.0,7.0,6.0,0.04
9029,2011.0,0.09,0.03,0.01,0.01,82.0,29.0,72.0,0.14
845,2011.0,0.75,0.51,0.54,0.22,89.0,54.0,1397.0,2.02
80,2007.0,3.74,2.24,1.58,0.7,62.0,41.0,190.0,8.27
13304,2006.0,0.0,0.04,0.0,0.0,79.0,50.0,83.0,0.05
14496,2004.0,0.02,0.01,0.0,0.0,67.0,40.0,10.0,0.03
2818,2002.0,0.56,0.15,0.0,0.02,74.0,16.0,25.0,0.72
7462,2007.0,0.19,0.0,0.0,0.02,67.0,33.0,15.0,0.21
5205,2008.0,0.31,0.02,0.0,0.03,63.0,5.0,12.0,0.36
12033,2008.0,0.06,0.0,0.0,0.0,73.0,18.0,4.0,0.07
8415,2011.0,0.07,0.06,0.01,0.03,45.0,17.0,26.0,0.17
9668,2007.0,0.11,0.01,0.0,0.01,74.0,8.0,10.0,0.12
10461,2003.0,0.08,0.02,0.0,0.0,83.0,30.0,19.0,0.1
4636,2016.0,0.2,0.14,0.05,0.03,75.0,72.0,208.0,0.42
4219,2002.0,0.33,0.12,0.0,0.01,62.0,4.0,4.0,0.46
11530,2002.0,0.06,0.02,0.0,0.0,80.0,10.0,10.0,0.08
5865,2011.0,0.14,0.07,0.07,0.02,53.0,32.0,26.0,0.3
2985,1998.0,0.15,0.1,0.38,0.04,82.0,8.0,162.0,0.68
1552,2012.0,0.44,0.29,0.47,0.07,59.0,46.0,134.0,1.27
4687,2010.0,0.0,0.27,0.0,0.14,77.0,5.0,6.0,0.41
2662,2007.0,0.42,0.21,0.08,0.07,69.0,42.0,31.0,0.77
5067,2006.0,0.09,0.07,0.19,0.02,72.0,31.0,21.0,0.37
8744,2007.0,0.14,0.0,0.0,0.01,77.0,38.0,48.0,0.15
3756,2004.0,0.44,0.02,0.0,0.07,78.0,19.0,13.0,0.53
1563,2008.0,0.71,0.19,0.24,0.13,86.0,60.0,433.0,1.27
9911,2008.0,0.1,0.0,0.01,0.01,63.0,4.0,10.0,0.12
12233,2010.0,0.06,0.0,0.0,0.0,57.0,11.0,25.0,0.07
541,2011.0,1.45,0.86,0.09,0.38,84.0,85.0,942.0,2.77
11712,2007.0,0.07,0.0,0.0,0.01,73.0,17.0,5.0,0.08
569,2004.0,1.99,0.58,0.0,0.09,85.0,87.0,268.0,2.66
4381,2005.0,0.06,0.33,0.02,0.03,89.0,19.0,9.0,0.44
10126,2007.0,0.0,0.0,0.11,0.0,80.0,10.0,11.0,0.11
9102,2006.0,0.07,0.05,0.0,0.02,54.0,43.0,24.0,0.14
6073,2009.0,0.15,0.07,0.05,0.02,61.0,30.0,35.0,0.29
501,2007.0,1.41,1.12,0.05,0.3,61.0,37.0,23.0,2.89
1387,2001.0,0.78,0.53,0.0,0.09,88.0,9.0,7.0,1.39
7128,2005.0,0.11,0.09,0.0,0.03,74.0,33.0,65.0,0.22
248,2012.0,2.52,1.11,0.46,0.33,77.0,61.0,471.0,4.42
12119,2007.0,0.06,0.0,0.0,0.0,65.0,16.0,4.0,0.07
414,2003.0,1.89,1.05,0.02,0.31,77.0,39.0,94.0,3.27
6935,2010.0,0.08,0.01,0.13,0.01,61.0,27.0,101.0,0.24
8477,2000.0,0.09,0.06,0.0,0.01,61.0,12.0,15.0,0.16
3305,2009.0,0.56,0.0,0.0,0.05,64.0,29.0,26.0,0.61
7482,2002.0,0.04,0.03,0.12,0.01,68.0,16.0,15.0,0.21
1190,2012.0,0.62,0.78,0.01,0.15,83.0,54.0,134.0,1.56
3286,2002.0,0.3,0.23,0.0,0.08,72.0,20.0,8.0,0.61
9790,2010.0,0.07,0.03,0.0,0.01,47.0,14.0,6.0,0.12
2571,2002.0,0.68,0.09,0.0,0.02,68.0,16.0,15.0,0.8
5135,2009.0,0.12,0.21,0.0,0.04,73.0,33.0,21.0,0.37
3266,2008.0,0.29,0.26,0.0,0.07,50.0,32.0,6.0,0.62
622,2007.0,1.47,0.77,0.0,0.24,25.0,8.0,26.0,2.48
6902,2005.0,0.21,0.0,0.0,0.02,63.0,24.0,8.0,0.24
2397,2007.0,0.38,0.4,0.0,0.09,83.0,59.0,94.0,0.87
7717,2003.0,0.14,0.05,0.0,0.0,67.0,6.0,17.0,0.19
516,2007.0,1.65,0.85,0.05,0.28,96.0,88.0,2249.0,2.83
4643,2000.0,0.17,0.12,0.1,0.03,76.0,10.0,29.0,0.42
13343,2002.0,0.04,0.01,0.0,0.0,46.0,26.0,17.0,0.05
15883,2011.0,0.02,0.0,0.0,0.0,51.0,8.0,47.0,0.02
1433,2008.0,0.63,0.57,0.01,0.14,88.0,68.0,279.0,1.35
1434,2014.0,0.73,0.5,0.01,0.12,87.0,12.0,585.0,1.35
864,2002.0,0.74,0.95,0.0,0.28,56.0,20.0,95.0,1.97
10366,2003.0,0.08,0.02,0.0,0.0,64.0,27.0,11.0,0.11
10156,2016.0,0.0,0.1,0.0,0.02,75.0,45.0,289.0,0.11
3800,2009.0,0.13,0.28,0.01,0.1,43.0,41.0,70.0,0.53
1999,2007.0,0.54,0.39,0.0,0.11,71.0,52.0,71.0,1.03
5940,2007.0,0.26,0.01,0.0,0.02,60.0,51.0,26.0,0.29
8123,2010.0,0.0,0.14,0.0,0.04,83.0,16.0,102.0,0.18
14404,2009.0,0.0,0.03,0.0,0.01,65.0,23.0,11.0,0.03
6240,2013.0,0.11,0.11,0.01,0.05,58.0,27.0,100.0,0.28
4579,2010.0,0.23,0.15,0.01,0.04,70.0,19.0,11.0,0.42
5923,2003.0,0.22,0.06,0.0,0.01,56.0,22.0,9.0,0.3
598,2007.0,0.37,0.27,1.75,0.18,72.0,38.0,83.0,2.57
2444,2002.0,0.42,0.32,0.0,0.11,86.0,31.0,48.0,0.85
4169,2008.0,0.22,0.2,0.0,0.05,60.0,42.0,23.0,0.47
14710,2015.0,0.0,0.02,0.0,0.0,88.0,31.0,124.0,0.03
10031,2014.0,0.03,0.01,0.06,0.01,71.0,20.0,44.0,0.11
11182,2005.0,0.07,0.02,0.0,0.0,68.0,11.0,9.0,0.09
2,2008.0,15.68,12.76,3.79,3.29,82.0,73.0,709.0,35.52
13072,2010.0,0.05,0.0,0.0,0.0,33.0,4.0,15.0,0.05
9081,2006.0,0.11,0.03,0.0,0.01,81.0,27.0,32.0,0.14
594,2006.0,1.4,0.88,0.03,0.26,80.0,27.0,57.0,2.58
843,2008.0,0.72,1.08,0.0,0.23,73.0,24.0,29.0,2.03
3891,2000.0,0.25,0.2,0.0,0.07,74.0,16.0,12.0,0.51
1610,2005.0,0.82,0.38,0.0,0.04,61.0,44.0,54.0,1.24
7592,2009.0,0.12,0.03,0.03,0.02,65.0,25.0,15.0,0.2
4833,2010.0,0.17,0.17,0.0,0.05,77.0,46.0,1238.0,0.4
7806,2011.0,0.09,0.09,0.0,0.02,65.0,9.0,26.0,0.19
5732,2011.0,0.16,0.01,0.12,0.01,79.0,21.0,45.0,0.31
9293,2016.0,0.04,0.08,0.0,0.01,73.0,16.0,440.0,0.14
12410,2001.0,0.04,0.02,0.0,0.0,65.0,5.0,5.0,0.06
8131,2001.0,0.14,0.04,0.0,0.0,81.0,13.0,9.0,0.18
4156,2006.0,0.04,0.03,0.39,0.01,84.0,45.0,59.0,0.47
4525,2005.0,0.34,0.03,0.03,0.03,89.0,52.0,171.0,0.43
955,2010.0,0.92,0.73,0.0,0.17,70.0,24.0,28.0,1.83
3185,2009.0,0.37,0.2,0.0,0.06,55.0,58.0,110.0,0.63
4975,2011.0,0.28,0.01,0.06,0.03,78.0,27.0,97.0,0.38
13779,2011.0,0.0,0.03,0.0,0.01,66.0,5.0,43.0,0.04
205,1999.0,3.42,1.38,0.02,0.2,92.0,18.0,69.0,5.02
1571,2010.0,0.76,0.39,0.0,0.11,79.0,8.0,22.0,1.26
2366,2006.0,0.8,0.0,0.01,0.07,51.0,11.0,17.0,0.88
3588,2003.0,0.15,0.12,0.26,0.04,56.0,35.0,38.0,0.56
7790,2005.0,0.16,0.01,0.0,0.02,56.0,10.0,22.0,0.19
1093,2003.0,1.35,0.09,0.0,0.23,94.0,15.0,81.0,1.67
9075,2001.0,0.07,0.05,0.0,0.02,67.0,26.0,26.0,0.14
11796,2003.0,0.06,0.02,0.0,0.0,75.0,13.0,8.0,0.07
14901,2015.0,0.0,0.02,0.0,0.0,59.0,4.0,19.0,0.03
11841,2002.0,0.04,0.03,0.0,0.01,27.0,10.0,19.0,0.07
7161,2004.0,0.17,0.04,0.0,0.01,88.0,18.0,5.0,0.22
14986,2005.0,0.0,0.02,0.0,0.0,80.0,51.0,159.0,0.03
4976,2001.0,0.19,0.15,0.0,0.05,51.0,18.0,5.0,0.38
6230,2005.0,0.21,0.06,0.0,0.01,60.0,43.0,17.0,0.28
4618,2014.0,0.0,0.14,0.27,0.01,76.0,39.0,54.0,0.42
13118,2007.0,0.05,0.0,0.0,0.0,26.0,14.0,11.0,0.05
4937,2005.0,0.3,0.02,0.04,0.03,90.0,49.0,163.0,0.39
2476,2008.0,0.76,0.01,0.0,0.06,82.0,19.0,22.0,0.83
1794,2007.0,0.31,0.03,0.76,0.04,81.0,66.0,32.0,1.14
11470,2002.0,0.06,0.02,0.0,0.0,79.0,23.0,11.0,0.08
14830,2003.0,0.01,0.0,0.01,0.0,56.0,24.0,17.0,0.03
6279,2011.0,0.17,0.08,0.0,0.02,72.0,48.0,60.0,0.27
3202,2007.0,0.07,0.42,0.0,0.14,75.0,40.0,20.0,0.63
11141,2008.0,0.08,0.0,0.0,0.01,48.0,15.0,8.0,0.09
3570,2004.0,0.28,0.21,0.0,0.07,55.0,4.0,16.0,0.56
1116,2007.0,0.9,0.54,0.04,0.17,68.0,38.0,56.0,1.65
12963,2009.0,0.05,0.0,0.0,0.0,58.0,24.0,20.0,0.05
4214,2014.0,0.0,0.44,0.0,0.03,80.0,36.0,151.0,0.46
4739,2005.0,0.34,0.01,0.0,0.06,50.0,5.0,16.0,0.41
10625,2004.0,0.08,0.02,0.0,0.0,75.0,50.0,4.0,0.1
5466,2004.0,0.26,0.07,0.0,0.01,75.0,22.0,8.0,0.33
12201,2006.0,0.05,0.02,0.0,0.0,55.0,9.0,6.0,0.07
3736,2003.0,0.26,0.2,0.0,0.07,59.0,17.0,14.0,0.54
10522,2004.0,0.08,0.02,0.0,0.0,84.0,33.0,19.0,0.1
6941,2009.0,0.19,0.03,0.0,0.02,63.0,10.0,5.0,0.23
11076,2016.0,0.03,0.05,0.0,0.01,67.0,34.0,110.0,0.09
6553,2007.0,0.2,0.03,0.0,0.03,78.0,17.0,41.0,0.26
10488,2008.0,0.09,0.0,0.01,0.01,64.0,25.0,6.0,0.1
7565,2012.0,0.16,0.0,0.03,0.01,67.0,38.0,73.0,0.2
10960,2015.0,0.0,0.03,0.05,0.01,86.0,7.0,20.0,0.09
2025,2007.0,0.87,0.05,0.02,0.08,86.0,58.0,89.0,1.02
4441,2009.0,0.09,0.02,0.32,0.01,55.0,26.0,22.0,0.44
6035,2008.0,0.23,0.04,0.0,0.02,43.0,44.0,87.0,0.29
16117,2007.0,0.0,0.01,0.0,0.0,62.0,9.0,8.0,0.01
7105,2012.0,0.11,0.09,0.0,0.02,76.0,16.0,1237.0,0.23
2939,2009.0,0.41,0.22,0.0,0.06,70.0,15.0,6.0,0.69
1435,2008.0,0.43,0.65,0.02,0.25,82.0,63.0,318.0,1.35
7093,2009.0,0.14,0.0,0.08,0.02,79.0,27.0,65.0,0.23
5285,2016.0,0.06,0.21,0.03,0.05,48.0,43.0,212.0,0.35
14091,2016.0,0.03,0.0,0.0,0.0,75.0,5.0,6.0,0.04
3249,2004.0,0.3,0.24,0.0,0.08,68.0,23.0,8.0,0.62
1150,2006.0,0.98,0.04,0.49,0.09,69.0,40.0,37.0,1.6
439,2012.0,1.06,1.09,0.76,0.22,73.0,45.0,155.0,3.13
2504,2001.0,0.64,0.17,0.0,0.02,91.0,27.0,27.0,0.82
4399,2002.0,0.35,0.08,0.0,0.01,88.0,14.0,11.0,0.44
7484,2008.0,0.12,0.03,0.05,0.01,69.0,46.0,15.0,0.21
6413,2009.0,0.15,0.09,0.0,0.02,69.0,49.0,59.0,0.27
10325,2005.0,0.08,0.02,0.0,0.01,75.0,14.0,6.0,0.11
12372,2004.0,0.03,0.02,0.0,0.01,59.0,24.0,10.0,0.06
7650,2005.0,0.1,0.08,0.0,0.03,53.0,20.0,10.0,0.2
13266,2010.0,0.0,0.04,0.0,0.01,76.0,36.0,326.0,0.05
1985,2009.0,0.56,0.37,0.01,0.1,80.0,59.0,36.0,1.04
681,2011.0,1.38,0.72,0.02,0.22,66.0,46.0,39.0,2.34
5892,2000.0,0.1,0.07,0.1,0.03,62.0,13.0,9.0,0.3
9433,2006.0,0.07,0.01,0.04,0.01,62.0,54.0,28.0,0.13
5578,2013.0,0.1,0.17,0.0,0.06,72.0,37.0,424.0,0.32
9746,2003.0,0.09,0.03,0.0,0.0,73.0,38.0,22.0,0.12
60,2013.0,6.73,2.56,0.04,0.91,73.0,29.0,2117.0,10.25
2831,2010.0,0.28,0.15,0.22,0.07,74.0,45.0,155.0,0.72
7580,2013.0,0.16,0.02,0.0,0.02,36.0,14.0,88.0,0.2
15453,2005.0,0.02,0.0,0.0,0.0,33.0,9.0,4.0,0.02
3692,2003.0,0.42,0.11,0.0,0.02,82.0,24.0,10.0,0.54
5177,2010.0,0.24,0.09,0.01,0.03,68.0,57.0,29.0,0.36
10990,2005.0,0.08,0.0,0.0,0.01,70.0,37.0,22.0,0.09
1325,2013.0,0.89,0.31,0.01,0.23,85.0,20.0,368.0,1.45
4887,2016.0,0.26,0.09,0.0,0.04,87.0,14.0,514.0,0.39
1945,2005.0,0.52,0.41,0.0,0.14,89.0,36.0,37.0,1.06
3166,2012.0,0.33,0.21,0.0,0.09,84.0,22.0,60.0,0.64
2819,2007.0,0.43,0.01,0.25,0.04,65.0,15.0,22.0,0.72
3595,2003.0,0.27,0.21,0.0,0.07,56.0,6.0,8.0,0.56
5650,2002.0,0.24,0.07,0.0,0.01,87.0,15.0,9.0,0.32
1635,2011.0,0.29,0.18,0.67,0.09,78.0,65.0,468.0,1.22
6028,2003.0,0.22,0.06,0.0,0.01,65.0,30.0,27.0,0.29
9520,2012.0,0.09,0.03,0.0,0.01,24.0,8.0,21.0,0.13
7386,2002.0,0.1,0.08,0.0,0.03,76.0,20.0,22.0,0.21
2371,2008.0,0.01,0.79,0.0,0.07,90.0,40.0,2299.0,0.88
1082,2008.0,0.97,0.4,0.14,0.15,67.0,32.0,12.0,1.67
6038,2014.0,0.17,0.09,0.0,0.03,47.0,21.0,160.0,0.29
6048,2013.0,0.1,0.14,0.0,0.05,49.0,6.0,23.0,0.29
1412,2010.0,0.8,0.45,0.0,0.12,80.0,25.0,87.0,1.37
1458,2004.0,0.84,0.22,0.24,0.04,80.0,49.0,30.0,1.34
1570,2013.0,0.33,0.69,0.05,0.19,80.0,6.0,123.0,1.27
4203,2005.0,0.36,0.09,0.0,0.01,69.0,28.0,19.0,0.47
12725,2001.0,0.04,0.02,0.0,0.0,71.0,12.0,9.0,0.06
1537,2004.0,0.63,0.49,0.0,0.16,85.0,51.0,57.0,1.28
1452,2011.0,0.81,0.28,0.11,0.14,84.0,56.0,147.0,1.34
6017,2004.0,0.22,0.06,0.0,0.01,74.0,25.0,19.0,0.29
8900,2016.0,0.01,0.11,0.0,0.02,73.0,16.0,7.0,0.15
6324,2008.0,0.15,0.1,0.0,0.02,76.0,63.0,43.0,0.27
7433,2007.0,0.18,0.0,0.01,0.01,38.0,45.0,44.0,0.21
2807,2010.0,0.61,0.07,0.0,0.05,88.0,49.0,71.0,0.73
7256,2005.0,0.2,0.0,0.0,0.02,72.0,19.0,8.0,0.22
8903,2005.0,0.14,0.0,0.0,0.01,39.0,12.0,4.0,0.15
11029,2009.0,0.07,0.0,0.01,0.01,45.0,6.0,8.0,0.09
9418,2002.0,0.03,0.09,0.0,0.02,92.0,40.0,1023.0,0.13
4030,2004.0,0.34,0.13,0.0,0.02,61.0,55.0,20.0,0.49
1243,2011.0,0.94,0.44,0.0,0.13,90.0,83.0,679.0,1.51
5700,2007.0,0.29,0.0,0.0,0.02,77.0,30.0,17.0,0.31
13428,2008.0,0.04,0.0,0.0,0.0,41.0,5.0,6.0,0.05
5681,2010.0,0.07,0.04,0.17,0.03,53.0,45.0,21.0,0.32
13438,2016.0,0.0,0.04,0.0,0.01,71.0,19.0,12.0,0.05
11511,2003.0,0.06,0.02,0.0,0.0,83.0,14.0,8.0,0.08
10272,2008.0,0.1,0.0,0.0,0.01,45.0,16.0,4.0,0.11
9231,2002.0,0.11,0.03,0.0,0.0,60.0,10.0,6.0,0.14
4779,2005.0,0.2,0.15,0.0,0.05,59.0,38.0,20.0,0.4
1238,2009.0,0.92,0.4,0.0,0.2,88.0,46.0,95.0,1.52
2740,2006.0,0.62,0.02,0.0,0.1,76.0,27.0,18.0,0.75
2197,2008.0,0.19,0.06,0.63,0.05,64.0,38.0,19.0,0.94
13360,2005.0,0.04,0.01,0.0,0.0,71.0,37.0,8.0,0.05
